name,category,addres_full,website,phone_number,rating,review_count,longitude,latitude,provinsi
"PSIKOLOG KLINIS Mirza Adi Prabowo, M.Psi., Psikolog",Psychologist,"PSIKOLOG KLINIS Mirza Adi Prabowo, M.Psi., Psikolog, Jl. Alpokat Perumahan Jambusari Indah No.5, Jetis, Wedomartani, Kec. Ngemplak, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55584, Indonesia",http://www.mirzaadi.my.id/,+62 812-2997-2989,"4,9",172.0,"110,4093595","-7,7457265",Jawa Tengah
Elina RR Psikolog,Psychologist,"8VV5+923 Elina RR Psikolog, Sumedangan, Gentan, Kec. Bendosari, Kabupaten Sukoharjo, Jawa Tengah 57528, Indonesia",tidak diketahui,+62 856-2987-347,5,1.0,"110,8575383","-7,6566107",Jawa Tengah
"Praktik Psikologi Ayem. Eka Sartika S. Psi., M. Psi., Psikolog",Psychologist,"Praktik Psikologi Ayem. Eka Sartika S. Psi., M. Psi., Psikolog, Jl. Raden Abdulloh, Krjan, Krajan, Kec. Bandongan, Kabupaten Magelang, Jawa Tengah 56151, Indonesia",https://instagram.com/official.psikologiayem?igshid=YmMyMTA2M2Y=,+62 895-2624-9987,5,4.0,"110,1906519","-7,4662316",Jawa Tengah
Aruna jiwa hipnoterapi,Mental health clinic,"Aruna jiwa hipnoterapi, Jl. Puspogiwang I No.44, RT.03/RW.03, Gisikdrono, Kec. Semarang Barat, Kota Semarang, Jawa Tengah 50149, Indonesia",https://lynk.id/arunajiwa,+62 821-3456-5224,5,36.0,"110,3867827","-6,9850245",Jawa Tengah
RPS (Rumah Psikologi Surakarta),Psychotherapist,"RPS (Rumah Psikologi Surakarta), Griya Kartika No.C5, Dusun III, Pucangan, Kartasura, Sukoharjo Regency, Central Java, Indonesia",tidak diketahui,+62 895-0372-4222,5,27.0,"110,7334253","-7,5551606",Jawa Tengah
Lembaga Layanan Psikologi GSP Kebumen,Psychologist,tidak diketahui,http://gsp251222.wordpress.com/,+62 821-3549-9499,5,57.0,"117,8888","-2,44565",Jawa Tengah
Insightku Psikologi,Psychologist,"Insightku Psikologi, Ruangan 212, Jl. MT. Haryono No.970, Lamper Kidul, Semarang Selatan Metro Plaza, D21, ds, RT.Ruangan 212/RW.CoLive, Peterongan, Kota Semarang, Jawa Tengah 50249, Indonesia",tidak diketahui,+62 882-2156-3526,5,5.0,"110,4329986","-7,0050406",Jawa Tengah
Praktik Psikolog Klinis,Psychologist,"Praktik Psikolog Klinis, Perumahan permata reagency, blok C1, Selabaya, Klapasawit, Kec. Kalimanah, Kabupaten Purbalingga, Jawa Tengah 53371, Indonesia",tidak diketahui,tidak diketahui,5,3.0,"109,3438243","-7,4041586",Jawa Tengah
CERITA biro psikologi. Praktik psikolog Ela Minchah,Psychologist,"CERITA biro psikologi. Praktik psikolog Ela Minchah, Randucanan 003/006, Randucenan, Tonoboyo, Kec. Bandongan, Kabupaten Magelang, Jawa Tengah 56151, Indonesia",tidak diketahui,+62 812-2900-0924,5,3.0,"110,1787351","-7,4615308",Jawa Tengah
"Praktik Mandiri Psikolog Klinis by Alta Aviva, S.Psi., M.Psi, Psikolog",Psychologist,"Praktik Mandiri Psikolog Klinis by Alta Aviva, S.Psi., M.Psi, Psikolog, no 35-D, Jl. Jend. Sudirman, Kutabanjarnegara, Kec. Banjarnegara, Kab. Banjarnegara, Jawa Tengah 53418, Indonesia",tidak diketahui,+62 821-2455-1881,5,7.0,"109,6927171","-7,3963692",Jawa Tengah
Pusat Layanan Psikologi (PT. FYI Psikologi Indonesia),Psychologist,"Pusat Layanan Psikologi (PT. FYI Psikologi Indonesia), Gedung Regus Semarang, Jl. Singosari Raya Jl. Singosari I No.27, Pleburan, Semarang Selatan, Semarang City, Central Java 50242, Indonesia",https://fyipsychology.com/,+62 819-3388-2377,5,9.0,"110,4278578","-6,999579",Jawa Tengah
BIRO PSIKOLOGI Smart Solindo Consultama,Psychologist,"BIRO PSIKOLOGI Smart Solindo Consultama, Kadipiro, Kec. Banjarsari, Kota Surakarta, Jawa Tengah 57136, Indonesia",http://www.smartsolindoconsultama.co.id/,+62 811-3938-882,"4,6",45.0,"110,8245581","-7,5339553",Jawa Tengah
Layanan Psikologi Pekalongan “YOUGROW & PLAYGRWOND”,Psychologist,"Layanan Psikologi Pekalongan “YOUGROW & PLAYGRWOND”, Jl. Raya Kertijayan No.539, Jayan Tengah, Kertijayan, Kec. Buaran, Kabupaten Pekalongan, Jawa Tengah 51171, Indonesia",https://wa.me/message/3XDWCZVTEOOAJ1,+62 878-3699-8955,5,15.0,"109,6559803","-6,9287413",Jawa Tengah
Psikolog - Septi Anugrah Heni,Psychologist,"Psikolog - Septi Anugrah Heni, Jl. Gandok Kalikajar, Gandok, Kalikajar, Kec. Kalikajar, Kabupaten Wonosobo, Jawa Tengah 56372, Indonesia",tidak diketahui,+62 813-7335-1358,5,17.0,"109,9715658","-7,4138152",Jawa Tengah
House of Welas Asih Consulting,Psychologist,"House of Welas Asih Consulting, Jl. Lempongsari Timur III No.2, Lempongsari, Kec. Gajahmungkur, Kota Semarang, Jawa Tengah 50231, Indonesia",http://welasasihconsulting.id/,+62 812-2919-5390,5,80.0,"110,4160063","-6,9970568",Jawa Tengah
"Dra.Makmuroch Djoko, MS. Psikolog & Rekan",Psychologist,"Dra.Makmuroch Djoko, MS. Psikolog & Rekan, Jl. Veteran No.327, Tipes, Kec. Serengan, Kota Surakarta, Jawa Tengah 57154, Indonesia",tidak diketahui,+62 271 713365,5,1.0,"110,8100979","-7,5794466",Jawa Tengah
"Praktek Psikologi R.Widhianingrum, M.Psi., Psikolog",Psychologist,"Praktek Psikologi R.Widhianingrum, M.Psi., Psikolog, Perumahan Permata Indah, Blok A No.38, Ngasinan I, Ngasinan, Kec. Weleri, Kabupaten Kendal, Jawa Tengah 51355, Indonesia",tidak diketahui,+62 895-4282-88600,5,8.0,"110,0879923","-6,967886",Jawa Tengah
Rumah psikologi Daneer,Psychologist,"7P7F+47C Rumah psikologi Daneer, Jl. Melati, RT.17/RW.re 12, Rw. II, Robayan, Kec. Kalinyamatan, Kabupaten Jepara, Jawa Tengah 59462, Indonesia",tidak diketahui,+62 898-5589-715,5,11.0,"110,7231479","-6,7371806",Jawa Tengah
Layanan Psikologi Arkananta,Psychologist,"Layanan Psikologi Arkananta, Jl. Sultan Fatah, Kauman, Bintoro, Demak Sub-District, Demak Regency, Central Java 59511, Indonesia",tidak diketahui,+62 858-6506-9660,5,4.0,"110,6366898","-6,8971716",Jawa Tengah
Praktek Psikolog ARRAYA,Psychotherapist,"Praktek Psikolog ARRAYA, Jl. Cemp. No.3, RT.03/RW.03, Sidorejo Lor, Kec. Sidorejo, Kota Salatiga, Jawa Tengah 50714, Indonesia",tidak diketahui,+62 813-8880-2881,"4,9",7.0,"110,4983488","-7,3222814",Jawa Tengah
Janitra Psikologi,Psychologist,"XCW2+WP3 Janitra Psikologi, UTC Hotel, Sampangan, Gajahmungkur, Semarang City, Central Java 50237, Indonesia",tidak diketahui,+62 819-0168-1974,"4,4",9.0,"110,4018035","-7,002733",Jawa Tengah
Biro Konsultasi Psikologi Kencana,Psychologist,"Biro Konsultasi Psikologi Kencana, Jalan Salak, RT.02 / RW.07, Wiroragen, Ngadirejo, Kartasura, Wirorejan, Ngadirejo, Kec. Kartasura, Kabupaten Sukoharjo, Jawa Tengah 57163, Indonesia",tidak diketahui,+62 856-4710-5321,5,1.0,"110,7479523","-7,5621572",Jawa Tengah
Hope Psychology Center,Psychologist,"Hope Psychology Center, Genius Idea, Menara Suara Merdeka Lantai 11, Jl. Pandanaran No.30, Pekunden, Kec. Semarang Tengah, Kota Semarang, Jawa Tengah 50134, Indonesia",http://www.hpcindonesia.com/,+62 823-2881-0858,"4,8",22.0,"110,4132873","-6,9857246",Jawa Tengah
Ritme Consultant Psikologi Ungaran,Mental health clinic,"Ritme Consultant Psikologi Ungaran, Jl. Gurita V No.III, Sebantengan, Ungaran, Kec. Ungaran Bar., Kabupaten Semarang, Jawa Tengah 50511, Indonesia",tidak diketahui,+62 855-5924-3318,5,4.0,"110,4057648","-7,1304341",Jawa Tengah
Teman Bertumbuh Psikologi - Layanan Psikologi dengan Psikolog Berlisensi - Pekalongan,Psychologist,"Teman Bertumbuh Psikologi - Layanan Psikologi dengan Psikolog Berlisensi - Pekalongan, Perum. Kebulen Indah blok E.1, Kebulen, Kec. Pekalongan Bar., Kota Pekalongan, Jawa Tengah 51112, Indonesia",https://instagram.com/temanbertumbuh_psikologi?igshid=NGVhN2U2NjQ0Yg==,+62 878-8863-6349,5,26.0,"109,6722917","-6,9092152",Jawa Tengah
Layanan Psikologi ARINI,Psychologist,"7HMQ+762 Layanan Psikologi ARINI, Dusun 2, Tegalyoso, Klaten Selatan, Klaten Regency, Central Java 57424, Indonesia",tidak diketahui,+62 858-6642-3848,5,2.0,"110,5880297","-7,7168575",Jawa Tengah
Biro Konsultasi Psikologi Kemuning Kembar,Psychologist,"Biro Konsultasi Psikologi Kemuning Kembar, Margoyasan PA II, Jl. Sultan Agung Gg. Bromo No.470, Gunungketur, Pakualaman, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55111, Indonesia",http://www.kemuningkembar.com/,+62 274 4469822,"4,6",57.0,"110,3760294","-7,8023201",Jawa Tengah
Metta:Growth,Psychologist,"Metta:Growth, Jl. Merak No.103, Pr. Dosen Uns IV, Triyagan, Mojolaban, Sukoharjo Regency, Central Java 57554, Indonesia",https://mettagrowth.wordpress.com/,+62 812-1506-066,5,11.0,"110,8900477","-7,5794951",Jawa Tengah
Biro Psikologi Terapan Sakura,Mental health service,"Biro Psikologi Terapan Sakura, Perumahan Mersi21 No.6, Kepetek, Mersi, Purwokerto Timur, Banyumas Regency, Central Java, Indonesia",tidak diketahui,+62 812-2989-9055,"4,1",7.0,"109,2657403","-7,4255975",Jawa Tengah
Praktek Psikolog Klinis (Assyifa Consulting),Psychologist,"Praktek Psikolog Klinis (Assyifa Consulting), Jl. Merpati 2 No.5, Cokro Gedok, Sidoarum, Kec. Godean, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55246, Indonesia",https://instagram.com/assyifa_consulting?utm_medium=copy_link,+62 819-1095-8989,"4,9",72.0,"110,3251993","-7,774813",Jawa Tengah
"Praktek Psikolog Annisa Baitina M. Psi., Psikolog",Psychologist,"Praktek Psikolog Annisa Baitina M. Psi., Psikolog, Selatan persis SMK Bhakti Kencana masuk, Perum Mutiara Asri 5, B gang ke timur No.16, Botomulyo, Kec. Cepiring, Kabupaten Kendal, Jawa Tengah 51352, Indonesia",https://www.instagram.com/intuipsy_consulting/,+62 888-0184-0016,5,2.0,"110,1516022","-6,9416723",Jawa Tengah
Biro Layanan Psikologi Brilliant Consulting,Psychologist,"Biro Layanan Psikologi Brilliant Consulting, Gg. Manyar No.10, RT.3/RW.9, Karangjati, Kec. Bergas, Kabupaten Semarang, Jawa Tengah 50552, Indonesia",tidak diketahui,+62 813-2573-0306,5,7.0,"110,4293628","-7,1867673",Jawa Tengah
Layanan Psikologi Sakuta Dewandaru Mada/ Tes STIFIn Klaten/Hypnotherapy,Psychologist,"7HCV+H68 Layanan Psikologi Sakuta Dewandaru Mada/ Tes STIFIn Klaten/Hypnotherapy, Jl Teratai Indah, Tegalrupak, Danguran, Kec. Klaten Sel., Kabupaten Klaten, Jawa Tengah 57425, Indonesia",tidak diketahui,+62 818-0453-3760,5,44.0,"110,592885","-7,72754",Jawa Tengah
BIRO JASA PSIKOLOGI CAZRA,Psychologist,"BIRO JASA PSIKOLOGI CAZRA, Jl. Kelengkeng, Tegalrejo, RT.3/RW.1, Kertonatan, Kec. Kartasura, Kabupaten Sukoharjo, Jawa Tengah 57166, Indonesia",tidak diketahui,+62 852-2939-1968,5,21.0,"110,7189121","-7,5448223",Jawa Tengah
Biro Psikologi CERITA,Psychologist,"Biro Psikologi CERITA, Jl. Sultan Agung No.9, RT.6/RW.1, Nepak, Bulurejo, Kec. Mertoyudan, Kabupaten Magelang, Jawa Tengah, Indonesia",tidak diketahui,+62 812-2900-0924,5,34.0,"110,2003462","-7,5000795",Jawa Tengah
Lembaga Psikologi Karunia,Psychologist,"Lembaga Psikologi Karunia, City Park Medoho No.Perumahan Blok M2, Kalicari, Kec. Pedurungan, Kota Semarang, Jawa Tengah 50198, Indonesia",tidak diketahui,+62 815-6976-778,"4,6",5.0,"110,4547087","-6,9918549",Jawa Tengah
"Psikolog Harrista Adiati,M.Psi",Psychologist,"Psikolog Harrista Adiati,M.Psi, Kampung Bumi Godean, Rt 01/06, No. 55, Sarimulyo, Tawangsari, Kec. Wonosobo, Kabupaten Wonosobo, Jawa Tengah 56313, Indonesia",tidak diketahui,+62 831-4498-0982,5,4.0,"109,8983098","-7,3809514",Jawa Tengah
"LEMBAGA PSIKOLOGI TERAPAN "" GAMA SOLUTIONS """,Psychologist,"LEMBAGA PSIKOLOGI TERAPAN "" GAMA SOLUTIONS "", Jl. RE. Martadinata, Gandekan, Jebres, Surakarta City, Central Java 57121, Indonesia",https://gamasolutionsolo.com/,+62 811-285-988,5,5.0,"110,8387264","-7,5708058",Jawa Tengah
"Praktek Psikolog Dewi Intan Puspitadesi, M.Psi., Psikolog",Psychologist,"Praktek Psikolog Dewi Intan Puspitadesi, M.Psi., Psikolog, Jl. Adi Sucipto No.Blok I, Manahan, Kec. Banjarsari, Kota Surakarta, Jawa Tengah 57139, Indonesia",https://www.mindsetpsychology.co.id/,+62 851-7448-5060,5,4.0,"110,8008342","-7,5543608",Jawa Tengah
Bina Asih Psikologi,Psychologist,"Bina Asih Psikologi, Jl. Balirejo I No.33, Muja Muju, Umbulharjo, Yogyakarta City, Special Region of Yogyakarta 55165, Indonesia",http://www.binaasihpsikologi.com/,+62 274 582051,"4,9",20.0,"110,3966573","-7,7985998",Jawa Tengah
Biro Psikologi Intuisi Yogyakarta,Psychologist,"Biro Psikologi Intuisi Yogyakarta, Jl. Japlaksari, RT.18/RW.No 01, Bromonilan, Purwomartani, Kalasan, Sleman Regency, Special Region of Yogyakarta 55571, Indonesia",tidak diketahui,+62 823-1331-1832,"4,9",74.0,"110,4490856","-7,7508822",Jawa Tengah
Detection Psychological Services,Psychologist,"Detection Psychological Services, Jl. C. Simanjuntak No.50, Terban, Gondokusuman, Yogyakarta City, Special Region of Yogyakarta 55223, Indonesia",https://detection.id/,+62 852-9051-6896,"4,9",41.0,"110,3741219","-7,7773498",Jawa Tengah
Biro Konsultasi Psikologi PARIPURNA Yogyakarta (PUSAT),Psychologist,"Biro Konsultasi Psikologi PARIPURNA Yogyakarta (PUSAT), Jl. Griya Palem Indah No.A1, Nogosari, Sidokarto, Kec. Godean, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55264, Indonesia",http://semestaparipurna.com/,+62 858-0024-3036,5,41.0,"110,3057416","-7,7738625",Jawa Tengah
Ikatan Psikologi Klinis (IPK),Psychiatrist,"Ikatan Psikologi Klinis (IPK), JL Sriwijaya, 102, Semarang, Tegalsari, Kec. Candisari, Kota Semarang, Jawa Tengah 50614, Indonesia",tidak diketahui,+62 812-2877-377,5,1.0,"110,4250808","-7,0030377",Jawa Tengah
Biro Psikologi Kalyananda,Psychologist,"Biro Psikologi Kalyananda, Jl. Pogung Baru No.H5, Pogung Baru, Sinduadi, Mlati, Sleman Regency, Special Region of Yogyakarta 55284, Indonesia",tidak diketahui,+62 857-0074-5556,"4,8",23.0,"110,3780619","-7,7566509",Jawa Tengah
"Psikolog - Puwidian Ningsih, S.Psi, M.Psi, Psikolog. Layanan Psikologi ""AJNA""",Psychologist,"Psikolog - Puwidian Ningsih, S.Psi, M.Psi, Psikolog. Layanan Psikologi ""AJNA"", Ngasinan Rt 003/001, Kabupaten Wonosobo, Jawa Tengah 56315, Indonesia",tidak diketahui,+62 813-8859-5095,5,4.0,"109,9162859","-7,3635596",Jawa Tengah
Lembaga Psikologi dan Psikometri RSF,Psychologist,"Lembaga Psikologi dan Psikometri RSF, Jl. Kenanga I No.01, Pahesan, Kec. Godong, Kabupaten Grobogan, Jawa Tengah 58162, Indonesia",tidak diketahui,+62 856-4128-4925,5,3.0,"110,7210723","-7,066506",Jawa Tengah
Pusat Pelayanan Tes dan Konsultasi Psikologi (P2TKP) Universitas Sanata Dharma,Psychologist,"Pusat Pelayanan Tes dan Konsultasi Psikologi (P2TKP) Universitas Sanata Dharma, Fakultas Psikologi Kampus III Universitas Sanata Dharma, Krodan, Maguwoharjo, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia",https://usd.ac.id/pusat/p2tkp/,+62 856-4239-6636,"4,8",28.0,"110,4223891","-7,7543166",Jawa Tengah
Rumah YVC,Psychologist,"Rumah YVC, Jl. Rambutan Raya No.6, Lamper Lor, Kec. Semarang Sel., Kota Semarang, Jawa Tengah 50249, Indonesia",tidak diketahui,+62 812-2709-395,5,1.0,"110,4384904","-7,0041148",Jawa Tengah
Bening Klinik Psikologi Jogja,Psychologist,"Bening Klinik Psikologi Jogja, Rukan Gading Mas No. 8A-9A, Banyuraden, Kec. Gamping, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55293, Indonesia",https://beningpsikologi.com/,+62 812-2556-5656,5,8.0,"110,3434219","-7,7804098",Jawa Tengah
Lembaga Psikologi Terapan DELTA,Psychologist,"Lembaga Psikologi Terapan DELTA, Jl. Semeru No.C146, Nusupan, Trihanggo, Gamping, Sleman Regency, Special Region of Yogyakarta 55291, Indonesia",https://psikologidelta.com/,+62 896-6552-9596,"4,6",28.0,"110,3396158","-7,7632088",Jawa Tengah
Biro Psikologi Psy Center Cahaya Mustika Cilacap,Psychologist,"Biro Psikologi Psy Center Cahaya Mustika Cilacap, Jl. Sulawesi, Ruko Gatsula No. 12 B, Karang Lor, Gunungsimping, Kec. Cilacap Tengah, Kabupaten Cilacap, Jawa Tengah 53224, Indonesia",tidak diketahui,+62 857-2600-5777,"4,3",6.0,"109,0274996","-7,6996583",Jawa Tengah
Omahe Ruslan,Psychologist,"CPGQ+6R2 Omahe Ruslan, Unnamed Road, Ngemplak, Kartasura, Sukoharjo Regency, Central Java 57169, Indonesia",tidak diketahui,+62 857-2534-9917,4,2.0,"110,7395119","-7,5744805",Jawa Tengah
Charisma Consulting,Psychologist,"Charisma Consulting, Jl. Mahameru No.91A, Ngabean Wetan, Sinduharjo, Ngaglik, Sleman Regency, Special Region of Yogyakarta 55581, Indonesia",tidak diketahui,+62 812-1395-4464,"4,9",210.0,"110,3950501","-7,7446692",Jawa Tengah
Cindo Consulting,Psychologist,"Cindo Consulting, Jl. Blewah Raya II No.11, Karangasem, Kec. Laweyan, Kota Surakarta, Jawa Tengah 57145, Indonesia",http://cindoconsulting.com/,+62 851-0009-2393,"4,9",45.0,"110,7759049","-7,5497452",Jawa Tengah
Test Psikologi SIM Batang (Test Kesehatan Rohani Pemohon SIM),Psychologist,"3PRJ+PCG Test Psikologi SIM Batang (Test Kesehatan Rohani Pemohon SIM), Batang, Proyonanggan Tengah, Kec. Batang, Kabupaten Batang, Jawa Tengah 51216, Indonesia",tidak diketahui,tidak diketahui,4,5.0,"109,7310785","-6,9081944",Jawa Tengah
"PSIKOLOG KLINIS EUODIA SEKAR AYU, M.Psi., Psikolog (SEKAR CITTA)",Psychologist,"PSIKOLOG KLINIS EUODIA SEKAR AYU, M.Psi., Psikolog (SEKAR CITTA), Banyuurip Timur, Banyuurip, Temanggung, Temanggung Regency, Central Java 56211, Indonesia",https://sites.google.com/view/euodiapsikolog,+62 813-9230-9792,5,4.0,"110,1885757","-7,3138474",Jawa Tengah
Tes Psikologi SIM,Psychotherapist,"Tes Psikologi SIM, Jl. Prof. Moh. Yamin No.5, Cerbonan, Karanganyar, Kec. Karanganyar, Kabupaten Karanganyar, Jawa Tengah 57711, Indonesia",tidak diketahui,tidak diketahui,"4,5",2.0,"110,9494854","-7,5950417",Jawa Tengah
Unit Konsultasi Psikologi UGM,Mental health service,"69HJ+72V Unit Konsultasi Psikologi UGM, Bulaksumur, Yogyakarta, Jl. Sosio Humaniora, Karang Malang, Caturtunggal, Depok, Sleman Regency, Special Region of Yogyakarta 55281, Indonesia",https://ukp.psikologi.ugm.ac.id/,+62 857-5916-1581,"4,5",32.0,"110,3800604","-7,7717661",Jawa Tengah
Biro Psikologi Komprehensif,Psychologist,"H6VJ+24M Biro Psikologi Komprehensif, Karangjambu, Purwanegara, Kec. Purwokerto Tim., Kabupaten Banyumas, Jawa Tengah 53127, Indonesia",tidak diketahui,tidak diketahui,"3,5",2.0,"109,230296","-7,4074189",Jawa Tengah
Biro Psikologi Askara,Psychologist,"Biro Psikologi Askara, Jl. Plamongan Sari Raya, RT.02/RW.07, Pedurungan Kidul, Kec. Pedurungan, Kota Semarang, Jawa Tengah 50192, Indonesia",tidak diketahui,+62 819-3223-2501,5,6.0,"110,4822057","-7,0190362",Jawa Tengah
Klinik Psikologi RS. Bethesda,Psychologist,"Klinik Psikologi RS. Bethesda, Jl. Jend. Sudirman No.70, Kotabaru, Kec. Gondokusuman, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55224, Indonesia",tidak diketahui,+62 812-2620-7407,5,1.0,"110,3783861","-7,7839841",Jawa Tengah
Accura Phsyco Center (Eni Kusrini & Rekan),Psychologist,"Accura Phsyco Center (Eni Kusrini & Rekan), Jl. Waringin Putih, RT.001/RW.003, Banyumanik, Kec. Banyumanik, Kota Semarang, Jawa Tengah 50231, Indonesia",https://www.instagram.com/accuraphsycocenter/,+62 838-3030-2299,"3,9",25.0,"110,4142902","-7,0755149",Jawa Tengah
Opi Hipnoterapi,Psychologist,"5H58+6R8 Opi Hipnoterapi, Gebang Kulon, Gebang, Kec. Bonang, Kabupaten Demak, Jawa Tengah 59552, Indonesia",tidak diketahui,+62 852-2685-5642,5,6.0,"110,5670654","-6,8419626",Jawa Tengah
Biro Psikologi Poros,Psychologist,"Biro Psikologi Poros, Jl. Kanguru Barat I No.2B, Gayamsari, Kec. Gayamsari, Kota Semarang, Jawa Tengah 50248, Indonesia",http://psikologiporos.com/,+62 812-2812-6013,"4,9",8.0,"110,4484472","-7,0004349",Jawa Tengah
BIRO PSIKOLOGI CAHAYA BARU,Psychologist,"H6J4+P8X BIRO PSIKOLOGI CAHAYA BARU, Jl. Pasir Bar. Raya, Dusun I, Pasir Kidul, Kec. Purwokerto Bar., Kabupaten Banyumas, Jawa Tengah 53135, Indonesia",tidak diketahui,+62 813-2738-6891,5,3.0,"109,2058491","-7,4181433",Jawa Tengah
EDHAS Psychology,Mental health clinic,"EDHAS Psychology, Jl. Durian Raya No.50, Srondol Wetan, Kec. Banyumanik, Kota Semarang, Jawa Tengah 50263, Indonesia",tidak diketahui,+62 897-8600-494,5,13.0,"110,4180931","-7,061675",Jawa Tengah
ULAPSI UNS,Psychologist,"ULAPSI UNS, Fakultas Psikologi Universitas Sebelas Maret, Jl. Ir. Sutami No.36A Gedung D, Jebres, Kec. Jebres, Kota Surakarta, Jawa Tengah 57126, Indonesia",https://ulapsi.psikologi.uns.ac.id/,+62 851-6310-0500,5,7.0,"110,8587144","-7,5581853",Jawa Tengah
Tes Psikologi Pemohon SIM Magelang Kota,Psychologist,"Tes Psikologi Pemohon SIM Magelang Kota, Jl. Kartini, Magelang, Magelang Tengah, Magelang City, Central Java 56121, Indonesia",tidak diketahui,tidak diketahui,5,4.0,"110,2145651","-7,4762786",Jawa Tengah
Sakina Biro Psikologi Ponorogo,Psychologist,"Sakina Biro Psikologi Ponorogo, Jl. Puspowarno No.8, Nurmanan, Mangkujayan, Ponorogo, Ponorogo Regency, East Java 63413, Indonesia",https://linktr.ee/sakinalayananpsikologi,tidak diketahui,5,21.0,"111,4603855","-7,8628032",Jawa Tengah
Test Psikologi Sukoharjo,Psychologist,"8RCV+FPV Test Psikologi Sukoharjo, Jl. Kresno, Gudangsari, Gayam, Sukoharjo, Sukoharjo Regency, Central Java 57514, Indonesia",tidak diketahui,+62 838-3977-9701,"3,9",8.0,"110,8443091","-7,678769",Jawa Tengah
klinik spesialis kejiwaan,Mental health clinic,"klinik spesialis kejiwaan, Jl. Cendrawasih No.43, Panjer, Kebumen, Kebumen Regency, Central Java 54312, Indonesia",tidak diketahui,+62 831-1688-7771,4,4.0,"109,6689158","-7,6846444",Jawa Tengah
Pt. Humaira Psikologi Indo,Psychologist,"Pt. Humaira Psikologi Indo, Jl. Tumpang Raya No No.1, Petompon, Kec. Gajahmungkur, Kota Semarang, Jawa Tengah 50232, Indonesia",tidak diketahui,tidak diketahui,5,1.0,"110,4059368","-7,0061697",Jawa Tengah
Tes Psikologi SIM,Psychologist,"Tes Psikologi SIM, Jl. Hasanudin No.32, Purwosari, Kec. Laweyan, Kota Surakarta, Jawa Tengah 57142, Indonesia",tidak diketahui,tidak diketahui,"3,5",13.0,"110,807248","-7,5595211",Jawa Tengah
Lembaga Psikologi Terapan Universitas Sarjanawiyata Tamansiswa,Psychologist,"Lembaga Psikologi Terapan Universitas Sarjanawiyata Tamansiswa, Jl. Kusumanegara No.157, Muja Muju, Kec. Umbulharjo, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55165, Indonesia",tidak diketahui,+62 857-0200-2982,5,2.0,"110,3924233","-7,8019074",Jawa Tengah
